id,name,host_id,location,neighbourhood,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,review_scores_rating,cancellation_policy
3589869,Funky retreat minutes from Red Line,848964,"Burt Street, Boston, MA 02124, United States",Dorchester,2124,42.28550924,-71.06863201,Apartment,Private room,2,1,1,1,$80.00,1,80,flexible
377474,Beautiful Victorian House,119019,"Park St, Boston, MA 02122, United States",Dorchester,2122,42.29838952,-71.05931165,House,Entire home/apt,14,2.5,5,8,$395.00,2,85,strict
13236936,Comfortable room near redline MBTA subway stop!,52601623,"Bailey Street, Boston, MA 02124, United States",Dorchester,2124,42.28393321,-71.06883549,Apartment,Private room,1,1,1,1,$55.00,2,20,strict
3539510,The Roseclair | 3BR 1BA | 2nd Floor,71783,"Boston Street, Boston, MA 02125, United States",Dorchester,2125,42.32328478,-71.05985845,Apartment,Entire home/apt,6,1,3,3,$164.00,2,92,strict
213086,Cozy room #2 at nice apt. in Boston,886871,"Newport St, Boston, MA 02125, United States",Dorchester,2125,42.31721564,-71.05524407,Apartment,Private room,1,1,1,1,$70.00,2,92,moderate
8536113,Melville Park Queen Anne Victorian Home,39459066,"Silloway Street, Boston, MA 02124, United States",Dorchester,2124,42.29640597,-71.06156265,Condominium,Entire home/apt,8,2,5,4,$300.00,1,93,strict
11584799,Sunish & Giulia's Boston room on T,57812241,"Nixon Street, Boston, MA 02124, United States",Dorchester,2124,42.29323736,-71.06401141,Apartment,Private room,2,1,1,1,$85.00,2,100,moderate
771309,Room for rent in shared apartment,239850,"Savin Hill Ave, Boston, MA 02125, United States",Dorchester,2125,42.30805304,-71.04966351,Apartment,Private room,1,1,1,1,$58.00,2,100,moderate
8291550,beautifully renovated 1st floor apt,43717277,"Adams Terrace, Boston, MA 02122, United States",Dorchester,2122,42.29490128,-71.0577027,Condominium,Entire home/apt,4,1,3,3,$150.00,3,100,moderate
1944976,1 room with queen bed in Boston...,10060070,"Savin Hill Avenue, Boston, MA 02125, United States",Dorchester,2125,42.31160698,-71.04612722,Apartment,Private room,1,1,1,1,$76.00,2,80,moderate
11258721,Lovely Private Room with Air Bed,16186589,"Geneva Avenue, Boston, MA 02121, United States",Dorchester,2121,42.30461743,-71.07082864,Apartment,Private room,1,1,1,1,$37.00,10,90,moderate
3294152,"Garden apartment near subway, beach",9898255,"Peverell Street, Boston, MA 02125, United States",Dorchester,2125,42.31490879,-71.06218834,Apartment,Entire home/apt,4,1,1,1,$130.00,2,87,moderate
8717204,Spacious Apartment Near the Subway,25424192,"Dix Street, Boston, MA 02122, United States",Dorchester,2122,42.29473076,-71.06111949,Apartment,Entire home/apt,4,2,2,2,$180.00,2,90,moderate
13239143,Small Room Renovated House Walk/Bus to Redline,18517776,"Olney Street, Boston, MA 02121, United States",Dorchester,2121,42.30613475,-71.07287448,Apartment,Private room,1,1,1,1,$35.00,30,100,strict
13861258,Shared room in vibrant South Dorchester,50782486,"Minot Street, Boston, MA 02124, United States",Dorchester,2124,42.28452465,-71.05654046,Condominium,Shared room,1,1,1,1,$51.00,1,100,flexible
8536127,Bird Street Gated Residence,39459066,"Bird Street, Boston, MA 02125, United States",Dorchester,2125,42.31333166,-71.0658571,House,Entire home/apt,8,2,4,4,$225.00,1,75,strict
14565726,great view,75656187,"North Point Drive, Boston, MA 02125, United States",Dorchester,2125,42.32009315,-71.04357167,Apartment,Shared room,1,1,1,1,$29.00,10,,flexible
14600925,Convenient Location With Airbed,16186589,"Geneva Avenue, Boston, MA, United States",Dorchester,,42.30399226,-71.07041842,Apartment,Private room,1,1,1,1,$36.00,10,,moderate
6881541,"Charming 3BR, 1BA- 5 min to Boston",13124709,"Victory Road, Boston, MA 02122, United States",Dorchester,2122,42.29473076,-71.05525942,Apartment,Entire home/apt,7,1,3,4,$199.00,1,88,strict
3344322,"Sea view, near metro & city center!",9898255,"Peverell Street, Boston, MA 02125, United States",Dorchester,2125,42.31254826,-71.06227257,House,Private room,2,2.5,1,1,$75.00,2,91,flexible
7454966,"Umass, City, MGH, Longwood, BWH (A)",16442921,"Crescent Avenue, Boston, MA 02125, United States",Dorchester,2125,42.31981841,-71.05454611,Apartment,Private room,2,1,1,1,$69.00,2,82,strict
12593869,Private Bdr3 with Airbed,16186589,"Stockton Street, Boston, MA 02124, United States",Dorchester,2124,42.28482106,-71.0731506,Apartment,Private room,1,1,1,1,$31.00,10,90,moderate
10426124,"Spacious, comfy, Downtown 15 min.",53699829,"Hewins Street, Boston, MA 02121, United States",Dorchester,2121,42.31498685,-71.06664345,House,Entire home/apt,5,1,3,3,$84.00,2,81,moderate
14389002,Studio apartment in Fort Point,74670037,"Congress Street, Boston, MA 02210, United States",South Boston Waterfront,2210,42.34840043,-71.04713108,Apartment,Entire home/apt,4,1,1,2,$329.00,1,100,moderate
10053549,Lux. 1 BR Boston Apt Stunning Views,30283594,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,2210,42.35273929,-71.04762548,Apartment,Entire home/apt,3,1,1,1,$169.00,5,,strict
10138792,Luxury 2 br on the Waterfront,18202088,"Park Lane, Boston, MA 02210, United States",South Boston Waterfront,2210,42.3495061,-71.04761292,Apartment,Entire home/apt,4,2,2,2,$129.00,1,96,moderate
10905777,South Boston Industrial Loft,56520305,"West 2nd Street, Boston, MA 02127, United States",South Boston Waterfront,2127,42.3396496,-71.04625094,Condominium,Entire home/apt,2,1,1,2,$200.00,1,100,flexible
14468656,High Rise Seaport Apartment,54099374,"Park Lane, Boston, MA 02210, United States",South Boston Waterfront,2210,42.34753135,-71.03748396,Apartment,Private room,2,1,1,1,$125.00,3,,flexible
14553530,Business travelers Seaport oasis,25193316,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,2210,42.3506804,-71.04727488,Apartment,Private room,2,1,1,1,$175.00,1,,flexible
7225201,Master bed/bath in lux Seaport bldg,845174,"A St, Boston, MA 02210, United States",South Boston Waterfront,2210,42.34787964,-71.04965607,Loft,Private room,2,1,1,1,$170.00,1,80,strict
13514017,Amazing Two Bedroom w/Boston Skyline Views!,66378068,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,2210,42.35067614,-71.04617638,Apartment,Entire home/apt,6,1,2,2,$295.00,2,92,strict
11648688,Boston Harbor View 1 BR Furnished Suite,47664830,"Harborview Lane, Boston, MA 02210, United States",South Boston Waterfront,2210,42.34806598,-71.04014164,Apartment,Entire home/apt,4,1,1,2,$250.00,1,80,strict
13450880,Private bedroom in Lux 2-bed Apart,64969164,"Farnsworth Street, Boston, MA 02210, United States",South Boston Waterfront,2210,42.35078332,-71.04768246,Apartment,Private room,2,1,1,2,$149.00,1,100,strict
6798777,Luxury 2 bedroom in Boston Seaport,499127,"Park Ln, Boston, MA 02210, United States",South Boston Waterfront,2210,42.34854227,-71.03827496,Apartment,Entire home/apt,5,2,2,2,$280.00,2,,strict
14843783,2 Bedroom Seaport Apartment with City Views!,3715298,"A Street, Boston, MA 02210, United States",South Boston Waterfront,2210,42.34800058,-71.04818192,Apartment,Entire home/apt,5,2,2,2,$349.00,1,100,flexible
13221129,Boston 1BR Lux Furnished Apt,30283594,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,2210,42.35331087,-71.0460011,Apartment,Entire home/apt,3,1,1,1,$189.00,3,100,strict
10051357,Gorgeous 2BR On Boston Harbor,30283594,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,2210,42.35262542,-71.04744292,Apartment,Entire home/apt,5,2,2,2,$199.00,3,100,strict
10050351,Gorgeous 1BR In Seaport Square,30283594,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,2210,42.35329803,-71.04763972,Apartment,Entire home/apt,3,1,1,1,$169.00,3,100,strict
12287687,Boston Furnished 2BR Seaport Apt,30283594,"Park Lane, Boston, MA 02210, United States",South Boston Waterfront,2210,42.34901372,-71.03934391,Apartment,Entire home/apt,5,5,2,2,$399.00,3,,strict
5191658,Beautiful New Loft Downtown Boston,26853841,"Melcher Street, Boston, MA 02210, United States",South Boston Waterfront,2210,42.34976862,-71.05102753,Loft,Entire home/apt,2,1,1,1,$250.00,3,93,flexible
14711125,"Luxury 1 BR, Close to Convention Ctr & Airport",8898897,"D Street, Boston, MA 02210, United States",South Boston Waterfront,2210,42.34463373,-71.04381815,Apartment,Entire home/apt,4,1,1,2,$229.00,1,,moderate
8271384,Bright Studio by Convention Center,43613912,"W 3rd St, Boston, MA 02127, United States",South Boston Waterfront,2127,42.34305597,-71.05173074,Apartment,Entire home/apt,2,1,0,1,$125.00,1,95,strict
12679021,View of IndyCar...ON THE STREET!,38001139,"Congress Street, Boston, MA 02210, United States",South Boston Waterfront,2210,42.34835843,-71.0398751,Apartment,Entire home/apt,4,2,2,2,"$3,000.00",1,,flexible
10053928,Beautifully Furnished 1BR Lux Apt.,30283594,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,2210,42.35331124,-71.04719419,Apartment,Entire home/apt,3,1,1,1,$169.00,3,,strict
12072006,Best Location-Brand New Development,9593553,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,2210,42.35200833,-71.04786228,Apartment,Entire home/apt,3,1,1,1,$199.00,1,,flexible
4435883,Luxury Loft in Boston's Fort Point District,3552836,"Boston, MA, United States",South Boston Waterfront,,42.34954278,-71.04978062,Apartment,Entire home/apt,3,1,0,2,$175.00,2,100,flexible
13298546,"Fantastic Factory Loft, Downtown",53581341,"Melcher Street, Boston, MA 02210, United States",South Boston Waterfront,2210,42.34814794,-71.05026474,Loft,Entire home/apt,2,1,0,1,$209.00,1,100,moderate
13218729,[2002]1BR - Waterside Place,25188,"Congress Street, Boston, MA 02210, United States",South Boston Waterfront,2210,42.34866732,-71.04154003,Apartment,Entire home/apt,2,1,1,1,$299.00,7,60,super_strict_30
11563716,Lux 3BR in Seaport Square w/wifi,9419684,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,2210,42.35171692,-71.04725718,Apartment,Entire home/apt,6,2,3,4,$389.00,3,95,moderate
6598203,Lux 2BR Apt Near Seaport w/WiFi,9419684,"Park Lane, Boston, MA 02210, United States",South Boston Waterfront,2210,42.34781423,-71.03870202,Apartment,Entire home/apt,5,2,2,3,$603.00,3,88,moderate
6843850,Boston Penthouse / Seaport District,14225772,"A Street, Boston, MA 02210, United States",South Boston Waterfront,2210,42.3493295,-71.04903144,Apartment,Entire home/apt,4,2,2,3,$500.00,3,90,flexible
2649521,Modern Southie Condo near BCEC!!,13563081,"B Street, Boston, MA 02127, United States",South Boston Waterfront,2127,42.34316506,-71.0533876,Apartment,Entire home/apt,6,3,3,4,$600.00,4,100,strict
14774811,2BR Boston Harbor View Suites,47664830,"Harborview Lane, Boston, MA 02210, United States",South Boston Waterfront,2210,42.34888223,-71.03953463,Apartment,Entire home/apt,6,2,2,2,$250.00,1,,strict
10054046,Stunning 1BR HighRise Apt by Harbor,30283594,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,2210,42.35119473,-71.04712501,Apartment,Entire home/apt,3,1,1,1,$169.00,3,100,strict
13510994,Incredible Apartment,28749942,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,2210,42.35090824,-71.0466006,Apartment,Entire home/apt,2,1,1,1,$295.00,2,96,strict
9218362,Desirable Seaport district apt,47935628,"Park Lane, Boston, MA 02210, United States",South Boston Waterfront,2210,42.34863982,-71.03766942,Apartment,Entire home/apt,3,1,1,1,$214.00,1,99,flexible
10053235,Lux. 1 BR Apt. by Boston Harbor,30283594,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,2210,42.35291853,-71.04803082,Apartment,Entire home/apt,3,1,1,1,$169.00,3,,strict
8595227,Best View in Seaport Luxury 2bd/2ba,45229943,"Park Lane, Boston, MA 02210, United States",South Boston Waterfront,2210,42.34883037,-71.03845059,Apartment,Entire home/apt,4,2,2,2,$400.00,1,,flexible
6006121,Private Room and private bath,23208278,"Dorchester Street, Boston, MA 02127, United States",South Boston Waterfront,2127,42.33965408,-71.04321253,Apartment,Private room,2,1,1,1,$145.00,1,92,strict
10053032,Lux. 3 BR High Rise Apt. in Boston,30283594,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,2210,42.3519479,-71.04655413,Apartment,Entire home/apt,6,2,3,3,$379.00,3,,strict
10053454,Luxury 1 BR Apt. near Fort Point,30283594,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,2210,42.35304636,-71.04666422,Apartment,Entire home/apt,3,1,1,1,$169.00,3,,strict
10052824,Lux. 3 BR Apt Near Fort Point,30283594,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,2210,42.35165088,-71.04582204,Apartment,Entire home/apt,6,2,3,3,$279.00,3,100,strict
10052622,Lux. 3 BR Apt. - Financial District,30283594,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,2210,42.35143517,-71.04635493,Apartment,Entire home/apt,6,2,3,2,$279.00,3,,strict
10592815,SEAPORT LUXURY HIGHRISE,47858156,"Park Lane, Boston, MA 02210, United States",South Boston Waterfront,2210,42.34742378,-71.03920812,Apartment,Entire home/apt,4,2,2,2,$200.00,1,,flexible
2564544,"Vacation, Business, Location!",261895,"A Street, Boston, MA 02210, United States",South Boston Waterfront,2210,42.34737349,-71.05029602,Apartment,Private room,2,1,1,1,$179.00,1,98,moderate
10052920,Lux. 3BR by the Seaport & Harbor,30283594,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,2210,42.35132519,-71.04639732,Apartment,Entire home/apt,6,2,3,3,$279.00,3,,strict
2384107,Penthouse Level with Terrace,4004495,"A Street, Boston, MA 02210, United States",South Boston Waterfront,2210,42.34849537,-71.04817175,Apartment,Entire home/apt,3,1,1,1,$350.00,1,98,moderate
13951039,Elegant studio loft in Boston's new place to be,25281772,"Melcher Street, Boston, MA 02210, United States",South Boston Waterfront,2210,42.35018685,-71.0487843,Loft,Entire home/apt,3,1,0,1,$185.00,3,100,moderate
10051623,Lux 2BR In Seaport Square on Harbor,30283594,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,2210,42.35138082,-71.04783143,Apartment,Entire home/apt,5,2,2,2,$199.00,3,,strict
12984263,Lux 1BR in Seaport Square w/wifi,9419684,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,2210,42.35261241,-71.04651822,Apartment,Entire home/apt,3,1,1,2,$285.00,3,,moderate
14158636,Private bedroom in luxury condo,25193316,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,2210,42.35235792,-71.04456596,Apartment,Private room,4,1,1,5,$179.00,2,100,flexible
10052445,Stunning 3 BR Lux Apt on the Harbor,30283594,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,2210,42.35130499,-71.04765233,Apartment,Entire home/apt,6,2,3,3,$279.00,3,,strict
7134081,Made in Fort Point / Seaport Luxury,845174,"A Street, Boston, MA 02210, United States",South Boston Waterfront,2210,42.35093487,-71.04836753,Condominium,Entire home/apt,4,2,2,2,$390.00,2,98,strict
11087657,South Boston - BCC & Seaport,45851126,"West 2nd Street, Boston, MA 02127, United States",South Boston Waterfront,2127,42.33885181,-71.04538244,Condominium,Entire home/apt,5,2,2,2,$200.00,1,100,flexible
6609546,Beautiful Waterfront Location.,34584706,"Northern Ave, Boston, MA 02210, United States",South Boston Waterfront,2210,42.34718667,-71.04107052,Apartment,Private room,2,2,1,2,$150.00,1,97,moderate
12639344,1BR Harbor View Furnished Suites,10733730,"Park Lane, Boston, MA 02210, United States",South Boston Waterfront,2210,42.34839829,-71.03888688,Apartment,Entire home/apt,4,1,1,1,$150.00,1,75,strict
12047758,Boston Harbor View 1 BR Suite,4140161,"Park Lane, Boston, MA 02210, United States",South Boston Waterfront,2210,42.34874335,-71.03915072,Apartment,Entire home/apt,4,1,1,2,$200.00,1,90,strict
8131907,High Rise Seaport Apartment,42941679,"Park Lane, Boston, MA 02210, United States",South Boston Waterfront,2210,42.34726159,-71.03895153,Apartment,Private room,2,1,1,1,$125.00,2,93,flexible
10475848,beautiful seaport Apartment,53989804,"Melcher Street, Boston, MA 02210, United States",South Boston Waterfront,2210,42.34915842,-71.05006484,Apartment,Entire home/apt,5,2,2,3,$361.00,2,88,moderate
7461091,Waterfront Boston Hotels | The West,39055334,"Summer Street, Boston, MA 02210, United States",South Boston Waterfront,2210,42.34541396,-71.04285916,Apartment,Private room,2,1,1,1,$500.00,1,,flexible
5952474,Seaport Signal Bldg: by Spare Suite,508268,"West 2nd Street, Boston, MA 02127, United States",South Boston Waterfront,2127,42.34299782,-71.05229787,Apartment,Entire home/apt,4,1,1,1,$249.00,3,88,strict
1644031,Large Private bedroom by Seaport,8725557,"E Street, Boston, MA 02127, United States",South Boston Waterfront,2127,42.34017314,-71.04762982,House,Private room,2,1,1,1,$115.00,1,87,moderate
8366402,Modern and luxurious 1BR,44095138,"D Street, Boston, MA 02210, United States",South Boston Waterfront,2210,42.34360257,-71.04289056,Apartment,Entire home/apt,2,1,1,1,$180.00,1,99,moderate
14291722,Luxury Hi-Rise Living on Historic Boston Seaport!,87245627,"Boston Wharf Road, Boston, MA 02210, United States",South Boston Waterfront,2210,42.35242659,-71.04256214,Apartment,Entire home/apt,2,1,1,1,"$1,250.00",4,,flexible
11735784,Lux 3BR in Seaport Square w/wifi,9419684,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,2210,42.35264455,-71.04570061,Apartment,Entire home/apt,6,2,3,4,$506.00,3,100,moderate
12309083,Modern Two Bedroom with Boston Skyline View,66378068,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,2210,42.35166473,-71.04800299,Apartment,Entire home/apt,6,1,2,2,$250.00,2,95,strict
11275661,Lux 1BR in Seaport Square w/wifi,9419684,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,2210,42.35335623,-71.04782901,Apartment,Entire home/apt,3,1,1,2,$285.00,3,80,moderate
